FIPS,State,County,Some_College,Unemployment,High_School_Grad,Severe_Housing_Cost_Burden,Child_Care_Cost_Burden,Voter Turnout,Feelings of Loneliness
51197,Virginia,Wythe,57.392,2.976436544,89.595292075,7.9464659138,21.200826754,66.167690957,
51199,Virginia,York,83.681778169,2.737882821,95.686348094,10.265556877,19.00830498,76.889990089,
51510,Virginia,Alexandria City,85.944297956,2.3380409495,92.856302125,13.644062055,44.025586432,76.172058891,
51515,Virginia,Bedford City,,,,,,,
51520,Virginia,Bristol City,57.707412862,3.6530269782,89.553337696,13.392857143,26.467727675,58.031934645,
51530,Virginia,Buena Vista City,59.087564386,2.6583710407,83.357771261,16.6,29.686860798,54.59193707,
51540,Virginia,Charlottesville City,83.037630562,2.4373679445,92.638860211,18.696351931,35.970885832,65.211419337,
51550,Virginia,Chesapeake City,72.53964927,2.9007525981,93.436195701,12.096774194,22.636544299,71.216454456,
51570,Virginia,Colonial Heights City,66.154460188,3.1235801908,91.834319527,11.449864499,32.225880475,70.488649481,
51580,Virginia,Covington City,34.663710273,4.1300527241,87.052053361,7.6305220884,26.482764192,59.497142857,
51590,Virginia,Danville City,46.749226006,4.5696123385,85.016932918,15.685099428,30.125707241,62.98478472,
51595,Virginia,Emporia City,45.18459069,4.5867589788,75.73428493,14.831460674,34.956639212,64.959128065,
51600,Virginia,Fairfax City,82.271165261,2.4347957184,91.830447908,15.060908084,28.513843751,86.178913738,
51610,Virginia,Falls Church City,93.207036536,2.3382519864,97.369222956,10.213143872,24.431408871,87.533498759,
51620,Virginia,Franklin City,60.596546311,3.8374717833,84.663564782,16.034985423,36.501594448,68.648648649,
51630,Virginia,Fredericksburg City,71.15672149,3.4014065458,92.648104265,15.566591422,26.059408549,59.670991659,
51640,Virginia,Galax City,59.450726979,3.8594073053,83.034513671,8.6455331412,27.966987268,60.666666667,
51650,Virginia,Hampton City,68.983278977,3.7226343405,92.720434152,16.956560362,26.478661236,63.098631972,
51660,Virginia,Harrisonburg City,63.043836519,3.5028248588,83.251740228,17.475958685,28.668703176,43.066263542,
51670,Virginia,Hopewell City,60.307585969,4.4373054914,87.70085699,18.949695965,35.525645986,58.850855746,
51678,Virginia,Lexington City,85.802469136,4.426299957,95.878191326,18.987341772,25.387379295,42.786377709,
51680,Virginia,Lynchburg City,71.387937846,4.2287322079,90.423477636,13.265556529,21.274719311,57.401736385,
51683,Virginia,Manassas City,55.543289702,2.4994400896,81.693148503,13.695090439,28.643788369,69.868312757,
51685,Virginia,Manassas Park City,45.738636364,2.5531492152,78.878153516,14.674441205,37.841077194,59.921259843,
51690,Virginia,Martinsville City,56.061620898,4.7272081038,86.078408961,19.051878354,24.320380721,65.194805195,
51700,Virginia,Newport News City,67.613135469,3.4024449233,91.83975275,16.017110266,28.074979268,61.412324782,
51710,Virginia,Norfolk City,70.45442199,3.3721237768,89.621020052,17.899813658,34.045304265,47.714944723,
51720,Virginia,Norton City,66.462167689,4.1256157635,92.35225956,11.523178808,32.108498756,48.005997001,
51730,Virginia,Petersburg City,54.94942974,5.4419677171,86.952917048,21.788732394,30.489440886,59.332493703,
51735,Virginia,Poquoson City,75.246514791,2.5026705326,97.168201979,9.7374179431,17.768881575,84.032085561,
51740,Virginia,Portsmouth City,62.681385822,3.6525956134,89.21528442,19.552179128,31.242545429,62.265810415,
51750,Virginia,Radford City,83.201518507,3.5986679557,93.239588967,19.904761905,27.710512414,40.139726897,
51760,Virginia,Richmond City,74.102981709,3.4973999856,89.269095766,19.629343629,34.117067008,61.975528861,
51770,Virginia,Roanoke City,59.7572939,3.1929266839,89.588703838,15.882845188,34.558340736,59.172300758,
51775,Virginia,Salem City,69.679945523,2.9436183863,94.215163459,11.473737889,29.13925998,65.418546366,
51790,Virginia,Staunton City,67.014552403,2.6270791233,93.657161444,13.116236997,32.471715115,66.591491543,
51800,Virginia,Suffolk City,72.885619545,3.0830443201,91.770256783,12.342135476,23.250550451,72.917156287,
51810,Virginia,Virginia Beach City,76.198644003,2.8267826887,94.668137757,12.791727369,24.314594295,67.683276613,
51820,Virginia,Waynesboro City,57.977736549,2.9209468513,89.035279426,17.817014446,32.152096105,64.735729387,
51830,Virginia,Williamsburg City,74.067022087,4.0330625623,93.102540477,13.867228662,24.0500925,54.166666667,
51840,Virginia,Winchester City,57.392621145,2.8403275333,86.540223072,12.410153762,29.225052744,62.293648753,
53000,Washington,,72.014739814,4.0956170588,92.206885855,13.020743659,36.593241331,76.480870105,36.2
53001,Washington,Adams,37.520292208,4.6045109656,69.9346982,9.4339622642,36.822953949,63.717391304,34.7
53003,Washington,Asotin,59.660678643,3.4064176155,91.95998292,9.1941590049,38.111407801,67.96133068,36.5
53005,Washington,Benton,65.287482708,4.5434465905,89.856797552,9.3877273961,28.521194605,76.196568555,34.2
53007,Washington,Chelan,63.264377118,4.268580815,85.842631503,10.070097453,32.989525438,81.972364187,36.4
53009,Washington,Clallam,61.839577329,5.2420723841,92.990654206,11.856755943,42.323806116,79.355670103,36.4
53011,Washington,Clark,67.90197894,4.3197213239,92.762762848,12.10105655,29.192719046,79.347422101,35.3
53013,Washington,Columbia,65.365853659,4.4006948466,88.924765902,9.2290988056,35.740262876,78.335949765,37
53015,Washington,Cowlitz,57.10329449,5.0673865557,89.944477926,12.081565299,39.428579366,73.732493425,36.7
53017,Washington,Douglas,51.802982377,4.6807533303,82.539083928,9.219160105,35.371304149,78.787206508,37.2
53019,Washington,Ferry,55.377574371,8.362369338,92.141974219,8.9156626506,43.251007182,68.71754524,38.2
53021,Washington,Franklin,50.744505691,5.6999585959,76.608392222,10.40451895,28.693271304,64.511248258,37.3
53023,Washington,Garfield,57.213930348,5.4987212276,92.865296804,7.4925074925,38.999889438,86.31884058,38
53025,Washington,Grant,51.230554911,5.2467361852,81.416057688,9.0992788093,34.595230756,66.308842939,38.7
53027,Washington,Grays Harbor,48.431285904,6.3241243387,90.341243906,10.730279022,43.168891998,67.47586449,37.3
53029,Washington,Island,70.459157189,4.3376476603,95.884117757,13.437995103,37.41280483,80.599357298,35.3
53031,Washington,Jefferson,67.293729373,5.0219912035,96.086278954,13.666228647,36.460902178,90.531312762,36.4
53033,Washington,King,82.94318201,3.395705194,93.78148186,14.100455395,36.827101565,79.380371095,37
53035,Washington,Kitsap,72.563917187,4.1169954841,95.313709119,12.289966395,28.71963921,76.514526823,34.6
53037,Washington,Kittitas,67.753554502,5.0968883518,93.059161088,18.650900296,35.68264682,69.351571748,37.2
53039,Washington,Klickitat,57.470621153,5.0532189728,89.932847386,11.479674797,40.788263693,81.908788886,39.1
53041,Washington,Lewis,57.995285335,5.394714212,90.364644205,11.644832606,41.82123547,75.496125969,38.6
53043,Washington,Lincoln,64.256292906,4.8566538297,92.3782377,7.6713572401,34.338321188,84.026284349,34.5
53045,Washington,Mason,52.235900013,5.4941597514,91.109038941,11.666330848,37.779818467,74.227440056,37
53047,Washington,Okanogan,49.110284508,5.4794520548,85.702155454,11.610942249,42.510114487,72.363141789,37.4
53049,Washington,Pacific,57.411604714,6.0173261531,90.918746681,10.325534079,45.953733832,78.504046888,40.4
53051,Washington,Pend Oreille,56.90129768,6.0034971828,94.319304485,9.1689008043,38.817185707,78.793182865,36.7
53053,Washington,Pierce,66.553130037,4.6924784109,92.469170368,13.157499023,29.132347963,71.637337532,36.2
53055,Washington,San Juan,71.101573677,3.4324417403,95.548784527,15.815085158,38.282316467,93.795309168,33.5
53057,Washington,Skagit,61.840333048,4.6156594611,90.833832463,12.129083825,36.593241331,78.805409467,36.5
53059,Washington,Skamania,61.802733653,4.7997112956,93.16257409,10.50375134,33.345079936,77.171503958,39.4
53061,Washington,Snohomish,72.72575344,3.4738409809,93.075959827,12.820257203,31.199147709,76.996613382,36
53063,Washington,Spokane,69.495379964,4.2441272594,94.511954225,12.389764349,35.445625511,75.926497044,36.9
53065,Washington,Stevens,56.913083823,5.9930168326,92.026037429,10.091488772,36.567197334,80.847433528,35.7
53067,Washington,Thurston,72.627178521,4.1377469301,94.470510334,13.470611579,30.736165098,78.158237263,40.4
53069,Washington,Wahkiakum,58.59375,6.3736263736,92.814199828,13.586956522,40.71221639,86.156069364,37.6
53071,Washington,Walla Walla,64.661704553,4.1505662891,89.23902439,12.452997125,33.19504401,69.476608512,36.4
53073,Washington,Whatcom,73.531352047,4.3239718285,93.76805905,15.730842804,43.587987355,81.368865931,36.8
53075,Washington,Whitman,85.902771628,4.0436126374,96.070944698,24.411257898,41.819659915,54.610314075,38.5
53077,Washington,Yakima,48.584826662,5.7804003955,76.316995544,12.177496417,35.290261056,65.321879669,37.5
54000,West Virginia,,56.694500904,3.9021291978,88.610638811,9.6579663754,35.520347934,55.627447892,31.1
54001,West Virginia,Barbour,33.081342607,4.8443389641,88.581479369,8.7424111015,37.600529667,50.411476029,34.1
54003,West Virginia,Berkeley,59.365537539,3.4039961426,90.571578755,9.6019740371,24.873726185,58.380062305,32
54005,West Virginia,Boone,51.229508197,4.205156487,84.777777778,8.1712062257,41.564308615,52.410584472,34.7
54007,West Virginia,Braxton,32.219397021,5.0632911392,83.67878459,6.0909090909,39.280147088,50.41388518,33.1
54009,West Virginia,Brooke,61.320146205,5.0181065701,92.418324964,5.3802379721,34.913696708,58.872928177,33.9
54011,West Virginia,Cabell,67.993471756,3.6638087188,90.01576881,14.571805007,31.33506569,50.367374452,32.6
54013,West Virginia,Calhoun,33.669511249,7.180314643,85.853341986,4.9565217391,39.844517721,50.960548885,34.7
54015,West Virginia,Clay,38.854805726,5.8066644672,84.087163523,8.9285714286,33.779338058,50.411985019,32.9
54017,West Virginia,Doddridge,37.363777893,3.1805929919,82.522770235,1.954821894,31.667982802,43.799435028,33.4
54019,West Virginia,Fayette,53.977518374,4.4081632653,86.068676025,9.2109500805,37.48366473,49.492221896,34.6
54021,West Virginia,Gilmer,41.464597478,5.3006681514,81.474550898,3.8256658596,39.444940578,40.363912055,31.9
54023,West Virginia,Grant,57.726692209,3.7567968364,90.39339006,7.2127139364,35.674130897,58.419936373,33.4
54025,West Virginia,Greenbrier,56.101879597,3.6753546684,87.296726942,9.487534626,38.793886998,56.647605432,32.1
54027,West Virginia,Hampshire,44.966040751,2.8430493274,88.674945881,6.1370916079,32.11723811,53.449920509,33.2
54029,West Virginia,Hancock,58.605906637,5.779266298,89.907138167,8.1112852665,31.678579979,58.723404255,32.2
54031,West Virginia,Hardy,41.086001255,4.3403077987,86.57554765,7.7534104645,40.933118823,59.251286851,33.6
54033,West Virginia,Harrison,57.619077346,3.2633213229,88.800531573,8.0424300868,30.597483743,57.62247021,34.4
54035,West Virginia,Jackson,63.052530429,4.1597750579,89.392638966,9.7672295755,38.094966002,60.088967972,34.9
54037,West Virginia,Jefferson,69.531844271,2.6849086296,89.992202349,10.021423471,19.979082881,64.067992599,31.7
54039,West Virginia,Kanawha,60.863342567,3.6041420191,90.746157775,10.485308683,30.900711599,57.290933788,33.2
54041,West Virginia,Lewis,52.366334101,4.5973316187,88.357536304,9.8934550989,35.67304598,59.300198807,33.4
54043,West Virginia,Lincoln,43.672735446,4.8540925267,81.816913201,9.8039215686,38.429429746,49.167974882,34.6
54045,West Virginia,Logan,42.173679979,4.1519746121,82.646789591,10.323393532,41.864806647,50.361492364,36
54047,West Virginia,McDowell,23.524623525,6.4229249012,75.900917166,9.4813614263,45.1039504,45.851773797,35
54049,West Virginia,Marion,63.639697792,4.0340296361,92.229625039,8.9688041594,29.523291005,57.627345845,34.8
54051,West Virginia,Marshall,56.52613341,4.9730058551,92.705410822,8.2651743435,30.048105127,56.705598067,33
54053,West Virginia,Mason,53.848750844,4.5526367766,87.101536443,6.4696892511,35.710992431,53.195631529,34.3
54055,West Virginia,Mercer,56.541499031,4.4042831533,86.605776588,8.6574551454,39.384929063,53.493668192,32.8
54057,West Virginia,Mineral,54.296749276,4.093183496,93.307731695,7.1670702179,32.915291529,59.53746531,31.9
54059,West Virginia,Mingo,36.667979519,5.3079541937,76.4546851,10.333333333,47.885708327,54.202271498,37.9
54061,West Virginia,Monongalia,76.45510578,3.1049308316,94.036349293,15.45465157,27.396117439,49.391876027,31.6
54063,West Virginia,Monroe,37.490007994,3.0033557047,87.850260272,4.386951631,41.490051677,61.226415094,33.2
54065,West Virginia,Morgan,46.170678337,3.1363796546,87.872130899,6.0169857492,32.269182227,59.718406593,34.9
54067,West Virginia,Nicholas,53.87042881,4.6418656302,88.029897367,8.3552285864,40.721426363,54.27623181,30.6
54069,West Virginia,Ohio,65.438706969,3.8132840222,92.602498561,9.8317865429,27.288667713,59.281990168,33.6
54071,West Virginia,Pendleton,44.454303461,2.6386645127,87.151940364,6.2337662338,32.268829232,63.30449827,36.9
54073,West Virginia,Pleasants,47.549811524,5.4054054054,88.13343055,4.2680643954,28.045121411,58.329156224,33.2
54075,West Virginia,Pocahontas,30.035756853,4.5020463847,83.838720427,7.5705437027,44.785936927,58.044895004,34.8
54077,West Virginia,Preston,45.231719876,3.8774718883,85.82719876,7.5372833535,36.524480239,54.050445104,32.8
54079,West Virginia,Putnam,66.649801229,3.2833822928,93.146432795,7.5467396261,25.196675593,65.078205275,30.2
54081,West Virginia,Raleigh,53.727121464,3.6696333688,85.515978949,14.382060361,35.019455253,56.610807114,32.8
54083,West Virginia,Randolph,42.032435649,4.7570419539,87.772005489,8.8821138211,37.434143273,52.802423718,32.9
54085,West Virginia,Ritchie,43.468593663,4.2717961529,84.347264806,6.319218241,35.127925966,55.479274611,33.5
54087,West Virginia,Roane,41.013351592,6.0253062864,82.920055545,9.012229539,35.520347934,53.188740194,34.4
54089,West Virginia,Summers,40.091989268,3.8756196485,82.931813293,7.3961499493,47.605047718,52.713544125,34.9
54091,West Virginia,Taylor,44.714038128,3.7046402832,86.352009242,6.2971516551,32.802960862,55.158759806,34.7
54093,West Virginia,Tucker,56.488549618,3.4395973154,88.895131086,4.6994535519,32.158090816,65.597269625,34.4
54095,West Virginia,Tyler,52.433090024,5.9348198971,91.581210718,4.6428571429,33.89594512,56.028571429,31.5
54097,West Virginia,Upshur,44.842186297,4.6203948708,88.431468361,10.842105263,35.676283252,52.617760618,34
54099,West Virginia,Wayne,55.324074074,4.1174203494,85.291994514,8.7392550143,37.140029496,53.731769182,31.8
54101,West Virginia,Webster,50.610500611,5.110451698,80.119185565,11.873905429,45.28445503,51.312217195,33.4
54103,West Virginia,Wetzel,51.322397054,5.8650572578,89.912323909,5.6884057971,34.288404149,54.73727422,31.7
54105,West Virginia,Wirt,51.935193519,5.7983942908,88.876976682,7.4879227053,27.912523392,58.179824561,34.7
54107,West Virginia,Wood,56.455839285,4.1035059346,90.519765739,8.3780258008,31.886501162,58.45133077,33.7
54109,West Virginia,Wyoming,40.579710145,4.2859117932,78.036277603,9.1087811271,42.421418283,51.915407855,34.8
55000,Wisconsin,,70.265612588,3.0297596104,93.379395383,10.466574109,30.916851133,75.08363138,32.1
55001,Wisconsin,Adams,52.840764331,5.0960942343,88.982099604,11.289398281,33.456440701,69.435957697,34.4
55003,Wisconsin,Ashland,68.744662681,3.7450199203,95.184490306,9.2682926829,41.541086698,72.762775239,33.1
55005,Wisconsin,Barron,64.299195391,3.5684334116,91.727362647,9.4960212202,32.578525569,72.479267944,34
55007,Wisconsin,Bayfield,73.732876712,4.5368620038,96.167983108,8.7637362637,30.131024728,87.635924285,33.4
55009,Wisconsin,Brown,69.801694939,2.7126156263,93.286885561,8.8328962158,38.002447035,74.983469138,32.7
55011,Wisconsin,Buffalo,62.061784103,4.4143997394,91.986883902,7.8861493836,26.243755838,75.699757869,34.7
55013,Wisconsin,Burnett,60.43956044,4.5902524639,92.785464497,9.3564714389,28.908009126,80.452201507,33.7
55015,Wisconsin,Calumet,74.708291477,2.3698718408,94.759149075,8.2237004188,27.561284383,81.661138384,31.3
55017,Wisconsin,Chippewa,64.028393966,3.51894139,93.480772058,9.756568779,28.272244477,72.375390192,31.3
55019,Wisconsin,Clark,44.349530878,2.7701149425,82.545133893,7.9551820728,28.936919724,62.530954879,34.1
55021,Wisconsin,Columbia,64.421536533,2.601191573,93.827953918,8.6225026288,27.226005881,76.401985112,33.3
55023,Wisconsin,Crawford,61.610541728,3.9322617681,92.39360352,8.59375,38.002946645,67.718068536,33.7
55025,Wisconsin,Dane,83.889570626,2.2645624272,96.279567431,12.245552515,35.048105476,84.681943216,35.6
55027,Wisconsin,Dodge,58.023641085,2.6180708734,92.450983438,9.2090234152,29.334831643,69.968941856,33.3
55029,Wisconsin,Door,77.170305677,3.0339961514,96.593786932,10.473350727,29.182323865,88.329308452,31.4
55031,Wisconsin,Douglas,70.608962776,4.3485800997,94.632803703,10.048102619,32.639153901,71.631349782,33
55033,Wisconsin,Dunn,65.536613716,3.3819601397,94.448968032,11.279953244,30.424770062,65.884329926,33.8
55035,Wisconsin,Eau Claire,74.892481092,2.7053251324,96.008150819,9.6054682816,40.528253166,71.258253852,35.2
55037,Wisconsin,Florence,65.508982036,3.4293552812,91.528193953,12.518195051,29.177327594,80.658436214,32.8
55039,Wisconsin,Fond du Lac,60.622909867,2.6590929262,93.010347427,7.1326164875,32.588963734,72.815262321,35.1
55041,Wisconsin,Forest,57.590491626,4.8391183177,90.728862974,9.377593361,32.75215408,70.376044568,35.8
55043,Wisconsin,Grant,68.912373404,2.9094988781,92.885217712,8.9175257732,34.258293015,63.362612891,33.7
55045,Wisconsin,Green,69.137670197,2.4369589763,93.867372001,8.0947680158,27.737665463,75.867446394,33.9
55047,Wisconsin,Green Lake,60.211176925,3.4111895709,91.510198071,8.4790874525,33.583917168,73.796680498,32.9
55049,Wisconsin,Iowa,69.202700237,2.5933684895,95.498033691,8.629707113,25.035837434,77.197241379,32.8
55051,Wisconsin,Iron,76.332429991,5.4799844539,95.369995956,10.315186246,36.786078098,83.195020747,32.7
55053,Wisconsin,Jackson,49.710405432,3.8907553918,92.441239316,10.641269841,35.506284516,64.374209861,35.2
55055,Wisconsin,Jefferson,65.699415722,2.7558884655,92.883524158,8.3021690352,29.078634222,73.323145106,33.9
55057,Wisconsin,Juneau,56.264311416,3.1904726898,89.66685203,9.512195122,30.487363769,65.156844106,35.3
55059,Wisconsin,Kenosha,68.468072303,3.4395057416,91.456753183,12.643239114,38.979378856,71.387313463,35.1
